,1,2,3,4,5,6,7,8,9,10,11
melancholy,1,0,0,0,2,0,0,0,3,0,3
tasty,0,2,0,0,3,0,0,0,0,0,0
dish towel,0,0,1,0,2,0,0,0,0,0,0
penis,0,0,0,0,0,0,0,0,0,1,0
division,2,0,0,0,0,0,1,0,0,0,0
mandala,0,0,0,0,0,0,0,0,0,0,0
decades,0,0,0,0,0,0,0,0,0,2,2
feasible,0,0,0,0,0,0,0,0,0,0,0
biard,0,0,0,0,0,0,0,0,0,0,0
grudge,0,0,0,0,0,0,0,0,0,0,0
came,0,0,0,0,0,0,1,1,0,0,0
frolicking,0,0,0,0,0,0,0,0,0,0,0
imminent,0,0,0,0,0,1,0,0,0,0,0
scolding,0,0,0,0,0,0,0,0,0,0,0
sanitizing,0,0,2,3,1,0,0,0,0,0,0
movement,0,1,0,0,0,1,0,0,2,0,0
range,0,0,0,0,1,0,0,0,0,0,0
sibling,0,0,0,0,0,0,0,0,0,0,0
investigate,0,1,0,0,0,0,0,0,0,0,0
rowdy,0,0,0,0,0,0,0,0,0,1,0
tungstin,0,0,0,0,0,0,0,0,0,0,0
curtain,0,0,0,0,0,2,0,0,4,0,4
cougar,0,0,0,0,0,0,0,0,0,0,0
bathtime,0,0,2,0,1,0,0,0,0,0,0
intelligible,0,0,0,0,0,0,0,1,0,0,0
acknowledge,0,0,0,0,0,0,0,0,0,0,0
squall,0,0,0,0,0,0,0,0,0,0,0
ocean,0,0,0,0,0,0,0,0,0,0,0
slop,0,0,1,0,0,0,0,0,0,0,0
hiroshima,0,0,0,0,0,0,0,0,0,0,0
silica,0,0,0,0,0,0,0,0,0,0,0
site,0,0,0,0,0,0,0,0,0,0,0
buddy,0,0,0,0,0,0,0,0,0,0,0
olympics,0,0,0,0,0,0,0,0,0,0,0
gold,0,0,0,0,0,0,0,0,0,0,1
omen,0,0,0,0,0,0,1,0,1,2,1
hills,0,0,0,0,0,0,0,0,0,0,0
stories,2,3,0,2,0,0,0,2,0,0,1
endurance,0,0,0,0,0,0,0,0,2,1,0
bagpipe,0,0,0,0,0,0,0,0,0,0,0
pastries,0,2,0,0,0,0,0,0,0,0,0
stash,0,0,0,0,2,0,0,0,0,0,2
highest,2,0,0,0,0,0,0,0,0,0,0
crwods,0,2,0,0,0,0,0,3,0,0,0
deliver,0,2,0,1,0,0,0,0,0,0,0
ties,2,0,0,0,0,2,2,0,0,0,2
red light,0,0,0,0,0,0,0,0,0,0,0
kool-aid,0,0,0,0,0,0,0,0,0,0,0
tray,0,2,0,0,0,3,0,0,0,0,0
industrious,0,0,0,0,0,0,0,0,2,0,0
blunder,0,0,3,1,0,0,0,1,0,0,0
kangeroo,0,0,0,0,0,0,0,0,0,0,0
truthful,0,3,0,2,0,0,0,1,0,0,1
horrible,0,0,1,0,0,0,0,0,1,0,1
mosquitos,0,0,0,0,1,0,0,0,0,0,0
heartbreak,0,0,0,0,2,0,0,0,3,0,3
apartment,1,0,0,0,4,0,3,0,3,0,0
enthrall,1,3,0,0,1,0,0,0,0,0,0
ketchup,0,0,0,0,0,0,0,0,0,0,0
panic,0,0,2,0,0,0,0,2,3,0,2
rouge,0,0,1,0,0,0,0,0,0,0,0
condom,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,0,0,0,0,0,0,0
beside,3,0,0,2,0,0,1,0,0,0,0
jewelry,0,0,0,0,0,0,0,0,0,0,4
corners,0,0,0,0,0,0,0,0,1,0,0
cabinets,0,0,0,2,0,0,0,0,0,0,0
thego-between,0,0,0,0,0,3,2,0,0,0,0
tip,0,0,0,0,0,0,0,0,0,0,0
carry-on,0,1,0,2,0,0,4,2,0,0,0
fissure,0,0,0,0,2,0,0,0,2,0,0
and,0,0,0,0,0,0,0,0,0,0,0
proton,0,0,0,0,0,0,0,0,0,0,0
cared,2,2,0,0,0,0,2,0,0,0,1
antenne,0,0,0,0,0,0,0,0,0,0,0
snorlax,1,1,0,0,0,0,0,0,0,0,0
wrench,0,0,0,0,0,0,0,0,0,0,0
alcove,0,0,2,0,0,0,0,0,0,0,0
tesla,0,0,0,0,0,0,0,0,0,0,0
accend,0,0,0,0,0,0,0,0,0,0,0
pillow,2,2,0,0,0,0,0,0,2,0,0
individual,2,2,0,0,0,0,0,0,2,0,0
freight,0,0,0,0,0,0,0,0,0,0,0
labor,0,0,0,0,0,0,0,0,0,0,0
balcony,0,0,0,0,0,0,0,0,0,0,0
harbor,0,0,0,0,0,0,0,0,0,0,0
bonzai,0,0,0,0,0,0,0,0,0,0,0
belittle,2,0,2,0,0,0,0,0,0,0,0
acute,0,0,0,0,0,0,0,0,0,0,3
algebra,0,0,0,0,0,0,0,0,0,0,0
dinpsur,0,0,0,0,0,0,0,0,0,0,0
surfing,0,0,0,0,0,0,0,0,0,0,0
dinosur,0,0,0,0,0,0,0,0,0,0,0
hanna,0,0,0,0,0,0,0,0,0,0,0
neckpillow,2,2,0,0,0,0,0,0,0,0,0
granit,0,0,0,0,0,0,0,0,0,0,0
might,0,0,0,0,2,0,0,0,2,0,0
results,0,0,0,0,0,0,0,0,0,0,0
portfolio,0,0,0,0,2,1,0,0,0,0,0
did,0,0,0,0,0,0,0,0,0,0,0
cannot,3,0,0,0,0,0,0,0,0,0,0
cakemuffin,0,0,0,0,0,0,0,0,0,0,0
rice,0,0,0,0,0,0,0,0,0,0,0
foor,0,0,0,0,0,0,0,0,0,0,0
chinese,0,0,0,0,0,0,0,0,0,0,0
whiskey,0,0,0,0,0,0,0,0,0,0,1
autumn,0,0,0,0,0,0,0,0,0,0,0
cowboys,0,0,0,0,0,0,0,0,0,0,0
unending,0,0,0,0,2,0,0,0,2,0,0
waterpark,0,0,0,0,0,0,0,0,0,0,0
drape,0,0,0,0,0,0,0,0,3,0,3
wasp,0,0,0,0,0,0,0,0,0,0,0
seashore,0,0,0,0,0,0,0,0,0,0,0
garnish,0,0,0,0,0,0,0,0,0,0,0
iceberg,0,0,0,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,2,0,0,2
shallow,0,2,0,0,1,0,0,0,0,0,0
annoying,1,2,0,0,0,0,0,2,0,0,1
apls,0,0,0,0,0,0,0,0,0,0,0
traitor,0,0,0,0,0,0,0,0,0,0,0
mold,0,0,0,0,0,0,0,0,0,0,0
congratulate,0,0,0,0,0,0,0,0,0,0,0
nervous,2,0,3,0,0,2,0,3,3,0,2
unfulfilled,0,0,0,0,3,0,0,0,3,0,2
rounded,0,0,0,0,0,0,0,0,0,0,0
lingering,0,0,0,0,2,0,0,2,2,0,3
asteroids,0,0,0,0,1,0,0,0,0,0,0
timberlake,1,1,0,1,0,0,0,1,0,0,1
racer,1,0,0,0,0,0,0,0,0,0,0
route,1,1,0,0,0,1,0,1,0,0,0
battement,0,0,0,0,0,0,0,0,0,0,0
slave,0,0,0,0,0,0,0,0,0,0,0
amd,0,0,0,0,0,0,0,0,0,0,0
drizzle,0,0,0,0,0,0,0,0,0,0,0
simpler,0,0,0,0,0,0,2,0,0,0,0
bruno,1,1,0,0,0,0,0,0,0,0,0
lyre,0,0,0,0,0,0,0,0,0,0,0
pirates,0,0,0,0,0,0,0,0,0,0,0
stained,0,0,3,2,0,0,0,0,0,0,0
struggle,1,0,2,0,2,0,1,0,3,0,2
oil,0,0,0,0,0,0,0,0,0,0,0
playground,0,0,0,0,0,0,2,2,0,0,1
once,0,0,0,0,0,0,0,0,0,0,0
ample,1,0,0,2,0,0,0,0,0,0,0
eyesight,0,3,1,0,0,0,0,1,0,0,1
dame,0,1,0,0,0,0,0,0,0,0,0
picante,0,0,0,0,0,0,0,0,0,0,0
clandestine,3,2,0,0,0,2,3,2,0,0,0
ecology,0,0,0,0,0,0,0,0,0,0,0
treebrachgonelibrary,0,0,0,0,0,0,0,0,0,0,0
telemetry,0,0,0,0,0,0,0,0,0,0,0
chalkboard,0,0,0,0,0,0,0,0,0,0,0
werewolves,0,0,0,1,0,0,0,0,0,0,0
sakura,0,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,0,0,0,0,0
athletic,3,0,0,0,0,0,0,0,0,0,0
hush,0,2,0,1,0,0,0,0,0,0,0
eternity,0,1,0,0,0,0,0,0,0,1,0
vegetables,0,0,0,0,0,0,0,0,0,0,0
user,0,0,0,0,0,0,0,0,0,0,0
same,0,0,0,0,0,0,0,0,0,0,0
scab,0,0,0,0,0,0,0,0,0,0,0
chunk,0,0,0,0,0,1,0,0,0,0,0
integrity,0,0,0,0,0,0,0,0,0,0,0
jockey,0,0,0,0,0,0,0,0,0,0,0
toot,0,0,0,0,0,0,0,0,0,0,0
comparison,1,2,0,0,0,0,1,0,1,0,0
medication,0,0,0,0,0,0,0,0,0,0,0
trainstation,1,0,0,0,0,0,0,2,0,0,0
mentor,1,2,0,0,0,0,1,0,0,0,0
dragging,0,0,0,0,1,0,0,0,2,0,0
cheeze,0,0,0,0,0,0,0,0,0,0,0
fish,0,0,0,0,0,0,0,0,0,0,0
defend,3,0,0,0,0,0,2,1,0,0,0
diabetes,0,0,0,0,0,0,0,0,0,0,0
tarp,0,0,0,0,0,0,0,0,0,0,0
rats,0,0,0,0,0,0,0,0,0,0,0
tease,0,2,0,2,0,0,1,0,0,0,0
electricity,0,2,0,1,2,0,0,0,0,0,0
dread,0,0,0,0,1,0,0,0,2,0,2
sealed,0,0,0,0,0,0,0,0,0,0,0
peem,0,0,0,0,0,0,0,0,0,0,0
triangle,0,3,0,0,0,0,0,2,0,0,1
sigh,0,0,0,0,1,0,1,0,1,0,0
lust,0,2,0,3,2,0,1,0,0,0,0
slaves,0,0,0,0,0,0,0,0,0,0,0
bumpy,0,0,0,0,0,0,0,0,0,0,0
hot tub,0,0,0,0,0,0,0,0,0,0,0
quarter,0,0,0,0,0,0,0,0,0,0,0
fountain,0,0,0,0,0,0,0,3,0,0,0
lude,0,0,0,0,0,0,0,0,0,0,0
salon,0,0,0,0,0,0,0,0,0,0,0
platelets,0,0,0,0,0,0,0,0,0,0,0
ghostly,1,0,0,0,0,0,0,3,0,0,0
eating,0,3,0,0,2,0,0,0,2,0,0
payments,0,0,0,0,0,0,0,0,0,0,0
dreams,2,3,0,0,1,0,1,0,1,0,0
brrr,0,0,0,0,0,0,0,0,0,0,0
reclaim,0,0,0,0,0,0,0,0,2,0,1
drowning,0,0,0,0,0,0,0,0,1,0,2
cnaldecrackers,0,0,0,0,0,0,0,0,0,0,0
croutons,0,0,0,0,0,0,0,0,0,0,0
epic,0,0,0,0,0,0,0,0,0,0,0
mailroom,0,0,0,0,0,0,0,0,0,0,0
clam,0,0,0,0,0,0,0,0,0,0,0
narrative,2,2,2,2,2,2,2,2,2,2,2
most,0,0,0,0,0,0,0,0,0,0,0
states,1,0,0,0,0,0,0,0,0,0,0
word,0,3,0,0,0,0,1,1,0,0,1
swet,0,0,3,3,1,0,0,0,0,0,0
chamber,2,0,2,0,0,0,0,0,1,0,0
ruling,0,0,0,0,0,0,0,0,0,0,0
likely,0,0,0,0,0,0,0,0,0,0,0
goddess,0,0,0,0,0,0,0,0,0,0,0
hydrant,0,0,0,0,0,0,0,0,0,0,0
candle,0,0,0,0,0,0,0,0,0,0,0
needles,0,0,0,0,0,0,0,0,0,0,0
parts,0,0,0,0,0,0,0,0,0,0,0
bbq,0,0,0,0,0,0,0,0,0,0,0
awareness,0,2,0,0,0,0,0,0,0,0,0
oinon,0,0,0,0,0,0,0,0,0,0,0
tuna,0,0,0,0,0,0,0,0,0,0,0
stratosphere,0,0,0,0,0,0,0,0,0,0,0
lost,0,0,0,0,2,0,0,3,2,0,4
tailgate,0,0,0,0,0,0,0,0,0,0,0
lapelle,0,0,0,0,0,0,0,0,0,0,0
west,0,0,0,0,0,0,0,0,0,0,0
gangster,0,0,0,0,0,0,0,0,0,0,0
silence,2,2,0,0,0,0,0,3,2,0,0
lightening,2,0,0,0,0,0,0,0,0,0,1
athens,0,0,0,0,0,0,0,0,0,0,0
bananas,0,0,0,0,0,0,0,0,0,0,0
fraternity,0,0,0,0,0,0,0,0,0,0,0
ricky,0,0,0,0,0,0,0,0,0,0,0
papers,0,3,0,0,0,0,0,2,0,0,1
predictable,0,0,0,0,0,0,0,0,0,0,0
twinkling,0,0,0,0,0,0,0,0,0,0,0
e-mail,0,0,0,0,0,0,0,0,0,0,0
hunting,2,0,0,0,0,0,0,2,0,0,0
desired,0,3,0,3,1,0,2,0,0,2,0
origin,0,0,0,0,0,0,0,0,0,0,0
giants,4,0,0,2,0,0,0,0,0,0,0
fy,0,0,0,0,0,0,0,0,0,0,0
fall,0,0,0,0,0,3,0,0,1,0,1
spider,0,0,0,0,0,0,0,0,0,0,0
fighting,0,0,0,0,0,0,0,0,2,4,0
never,0,0,0,0,2,0,0,3,0,0,2
cafe,0,0,0,0,0,0,0,0,0,0,0
bowl,0,0,0,0,0,0,0,0,0,0,0
year,0,0,0,0,0,0,0,0,0,0,1
gag,0,0,0,0,0,0,0,0,0,0,0
yankees,0,0,0,0,0,0,0,0,0,0,0
spirits,0,0,0,0,0,0,1,0,0,0,1
enjoying,0,2,0,0,0,3,0,0,0,0,0
mosaic,0,0,0,0,0,0,0,0,0,0,0
frail,4,0,0,0,2,0,0,0,0,0,1
hibernate,2,2,0,0,1,0,1,0,2,0,2
frightened,0,0,0,0,0,0,0,1,2,0,0
tonsure,0,0,0,0,0,0,0,0,0,0,0
patty,0,0,0,0,0,0,0,0,0,0,0
instrument,0,0,0,0,0,2,1,0,1,2,3
blinding,2,0,0,0,0,0,0,0,0,0,0
feats,0,0,0,0,0,0,0,0,0,0,0
ham,2,2,0,0,0,0,0,2,0,0,0
exhausted,1,1,0,0,2,0,0,0,2,0,0
balance,0,0,1,1,0,0,0,0,1,0,0
bronco,0,0,0,0,0,0,0,0,0,0,0
departs,0,0,0,0,0,1,3,3,0,0,0
realism,0,0,0,0,2,0,0,2,0,0,3
petrichor,0,0,0,0,0,0,0,0,0,0,0
rinse,0,0,3,1,0,0,0,0,0,0,0
fetid,0,0,0,2,0,0,0,0,0,0,0
flies,1,0,0,0,2,0,0,0,0,0,0
automobile,0,0,0,0,0,0,0,0,0,0,2
mileage,0,0,0,0,0,0,0,0,0,0,0
decend,0,0,0,0,0,3,2,0,0,0,0
olives,0,0,0,0,0,0,0,0,0,0,0
exprience,0,1,0,0,1,0,0,0,1,1,0
cargo,0,0,0,2,0,0,1,0,0,0,0
southasian,0,0,0,0,0,0,0,0,0,0,0
sooners,0,0,0,0,0,0,0,0,0,0,0
geometry,0,0,0,2,0,0,0,0,0,0,0
warden,0,0,0,0,0,0,0,0,0,0,0
reflective,0,0,2,0,0,0,0,0,2,0,2
riding,1,0,0,0,0,0,0,0,0,0,0
doves,0,0,0,0,0,0,0,0,0,0,0
helping,0,0,0,2,0,1,1,0,0,0,0
visitor,1,1,0,0,0,0,0,1,0,0,0
rang,0,0,0,0,0,1,1,0,0,2,2
strength,2,1,0,1,0,0,2,0,0,0,0
florals,0,0,0,0,0,0,0,0,0,0,2
panel,0,0,0,0,0,0,0,0,0,0,0
ironman,0,0,0,0,0,0,0,0,0,0,0
succession,0,0,0,0,0,0,0,0,0,0,1
lucky,0,0,0,0,0,3,2,0,3,4,2
saus,0,0,0,0,0,0,0,0,0,0,0
fierce,0,0,0,2,1,0,0,0,0,0,0
topple,0,0,0,2,0,0,0,0,0,0,0
upside,0,0,0,0,0,0,0,0,0,0,0
crazy,0,0,0,0,1,0,0,0,1,0,0
colonization,0,0,0,0,0,0,0,0,0,0,0
valentine,1,2,0,2,1,0,2,0,1,1,0
slice,0,0,0,0,0,0,0,0,0,0,0
grandsons,0,0,0,0,0,0,0,0,0,0,1
conversation,1,4,0,2,1,2,3,3,1,1,1
courtesy,2,0,0,2,0,1,2,2,0,0,0
weavil,0,0,0,0,0,0,0,0,0,0,0
downturn,0,0,0,0,1,0,0,0,2,0,2
fictious,3,2,0,2,0,0,0,2,0,0,1
normal,1,0,0,0,2,0,0,0,2,0,1
venus,0,1,0,0,0,0,0,0,0,1,0
shirking,1,0,0,0,2,0,0,0,3,0,0
thermals,0,0,0,0,0,0,0,0,0,0,0
prosecute,0,0,0,0,0,0,0,0,0,0,0
ends,0,0,0,0,0,1,2,2,0,0,2
pricy,0,0,0,0,2,0,0,0,0,0,0
born,0,0,0,0,0,0,0,0,0,0,0
vultures,2,0,0,0,0,0,0,1,0,0,0
crayon,0,0,0,0,0,0,0,2,0,0,0
pansexual,0,0,0,0,0,0,0,0,0,0,0
hint,0,0,0,0,0,2,2,2,0,0,0
cabin,3,3,2,3,0,2,0,0,0,0,0
taiwan,0,0,0,0,0,0,0,0,0,0,0
humanless,0,0,0,0,0,0,0,0,0,0,0
frosty,0,0,0,0,0,0,0,1,0,0,0
famine,0,0,0,0,0,0,0,0,0,0,0
aviator,1,0,0,1,0,1,0,0,0,0,0
broadway,0,0,0,0,0,0,0,0,0,0,0
hunger,0,0,0,0,2,0,0,0,1,1,0
rich,2,0,0,0,0,0,0,0,0,0,0
jun,0,0,0,0,0,0,0,0,0,0,0
anglophone,0,0,0,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,0,0,0,0,0,0
cuttingboard,0,0,0,0,0,0,0,0,0,0,0
towards,0,0,0,0,0,0,0,0,0,0,0
jaguar,0,0,0,0,0,0,0,0,0,0,0
cracked,0,0,0,0,0,0,0,0,0,0,0
highway,0,0,0,0,0,0,0,0,0,0,0
skater,0,0,0,0,0,0,0,0,0,0,0
mope,0,0,0,0,0,0,0,0,2,0,1
met,1,3,0,0,0,1,0,1,0,0,0
mask,2,1,0,0,0,0,0,3,0,0,0
compass,0,0,0,0,0,0,2,0,1,0,0
snap,0,0,0,0,0,0,0,0,0,0,0
gam,0,0,0,0,0,0,0,0,0,0,0
trick-or-treat,0,0,0,0,0,0,0,0,0,0,0
alert,0,0,0,0,0,0,0,0,0,0,0
grip,0,0,0,0,0,2,3,0,0,0,0
mad,0,0,0,0,0,0,0,0,0,0,0
aneesh,0,0,0,0,0,0,0,0,0,0,0
lvoe,2,3,1,3,3,2,3,3,2,3,4
tong,0,0,0,0,0,0,0,0,0,0,0
guilty,1,0,0,0,0,0,0,1,0,0,1
sear,0,0,0,0,0,0,0,0,0,0,0
flashlight,0,0,0,0,0,0,0,0,0,0,0
screaming,0,0,0,0,0,0,0,0,0,0,0
relapse,0,0,0,0,0,0,0,0,0,0,0
mskeit,0,0,0,0,0,0,0,0,0,0,0
roy,4,4,4,4,3,4,4,4,3,3,4
church,0,0,0,0,0,0,0,0,0,0,0
lookingdarkjack,0,0,0,0,0,0,0,0,0,0,0
curry,0,0,0,0,0,0,0,0,0,0,0
oat,0,0,0,0,0,0,0,0,0,0,0
xrays,0,0,0,0,0,0,0,0,0,0,0
guinness,0,0,0,0,0,0,0,0,0,0,0
small,3,0,0,0,0,0,0,0,0,0,0
spork,0,0,0,0,0,0,0,0,0,0,0
loudspeaker,0,0,0,0,0,0,0,0,0,0,0
setting,0,0,0,0,0,0,0,0,0,0,0
soot,0,0,0,0,0,0,0,0,0,0,0
resistance,0,0,0,0,0,0,0,0,2,0,0
strap,0,0,0,0,0,0,0,0,0,0,0
cap,0,0,0,0,0,0,0,0,0,0,0
turnstile,0,0,0,0,0,0,0,0,0,0,0
lanky,3,2,2,4,0,0,0,0,0,0,0
pointing,0,0,0,0,0,0,0,0,0,0,0
pause,0,0,0,0,0,0,0,0,0,0,0
iced,0,0,0,0,0,0,0,0,0,0,0
nights,0,0,0,0,0,0,0,0,0,0,0
humorous,2,2,1,2,2,0,0,0,0,0,0
alternative,0,0,0,0,0,0,0,0,0,0,0
perfume,0,0,0,2,0,0,0,0,0,0,0
emit,0,0,0,2,1,0,0,0,0,0,0
amy,0,0,0,0,0,0,0,0,0,0,0
mindset,1,0,0,0,1,0,0,0,3,1,0
clarinet,0,0,0,0,0,0,0,0,0,0,0
images,1,1,1,0,2,0,0,0,0,0,2
views,1,0,0,0,0,0,0,1,0,0,0
cage,0,0,0,0,0,0,0,0,0,0,0
stake,0,0,0,0,0,0,0,0,0,0,0
watch,3,1,0,0,0,0,1,1,0,0,0
bunting,0,0,0,0,0,0,0,0,0,0,0
nothern,0,0,0,0,0,0,0,0,0,0,0
siouxsie,0,0,0,0,0,0,0,0,0,0,0
sniff,0,0,0,3,0,0,0,0,0,0,0
sword,0,0,0,0,0,0,0,0,0,0,0
tart,0,0,0,0,0,0,0,0,0,0,0
fix,0,0,0,0,0,1,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,0
florida,0,0,0,0,0,0,0,0,0,0,0
watery,0,0,3,0,0,0,0,0,0,0,0
kleenex,0,0,0,0,0,0,0,0,0,0,0
cd-i,0,0,0,0,0,0,0,0,0,0,0
sew,0,0,0,0,0,0,0,0,0,0,0
denver,0,0,0,0,0,0,0,0,0,0,0
purse,0,0,0,0,0,0,2,0,0,0,0
neck,0,0,0,1,0,0,0,0,0,0,0
hysterical,0,0,0,0,0,0,0,0,0,0,0
motel,0,0,0,0,0,0,0,0,0,0,0
mistress,0,3,0,0,0,0,0,0,0,1,0
alone,0,0,0,0,2,0,0,0,4,0,3
strings,0,0,0,0,0,0,0,0,0,0,0
weeps,0,0,0,0,0,0,0,0,0,0,2
clef,0,0,0,0,0,0,0,0,0,0,0
conveyor,0,0,0,0,0,0,0,3,0,0,0
curly,0,0,0,0,0,0,0,0,0,0,0
irrestistable,0,0,0,2,0,0,0,0,0,0,0
twice,4,0,0,0,0,0,0,0,0,0,0
chip,0,0,0,0,0,0,0,0,0,0,0
iniquity,0,0,0,0,0,0,2,0,0,0,0
bahama,0,0,0,0,0,0,0,0,0,0,0
kidneys,0,0,0,0,0,0,0,0,0,0,0
spiritual,0,0,0,0,0,0,0,0,0,2,0
drones,0,0,0,0,0,0,0,0,0,0,0
category,0,0,0,0,0,0,0,0,0,0,0
rent,0,0,0,0,0,0,0,0,1,0,0
smoothie,0,0,0,0,0,0,0,0,0,0,0
picasso,0,0,0,0,0,0,0,0,0,0,0
stone,0,0,0,0,0,0,0,0,0,0,2
redeemer,0,0,0,0,0,0,0,0,0,0,0
logics,0,0,0,0,0,0,0,0,0,0,0
questi,0,0,0,0,0,0,0,0,0,0,0
door,0,0,0,0,0,1,1,1,0,0,0
strangers,1,3,0,0,0,0,0,3,0,0,0
unfaithful,0,3,0,0,0,0,0,1,0,0,0
developer,0,0,0,0,0,0,0,0,0,0,0
supplement,0,0,0,0,0,0,0,0,0,0,0
chuckle,0,2,0,3,0,0,0,0,0,0,0
crosshatch,0,0,0,0,0,0,0,0,0,0,0
event,2,2,0,1,1,2,2,2,2,0,2
graphical,0,0,0,0,1,2,0,2,0,0,0
nort,0,0,0,0,0,0,0,0,0,0,0
cost,0,0,0,0,0,0,0,0,0,0,0
reseach,0,0,0,0,3,0,0,0,0,0,0
pets,0,0,0,0,0,0,0,0,0,0,3
preg,0,0,0,0,0,0,0,0,0,0,0
cherries,0,0,0,0,0,0,0,0,0,0,0
insane,0,0,0,0,0,0,0,0,1,0,1
fond,0,2,0,0,0,0,2,0,0,0,0
things,0,0,1,0,2,0,0,0,1,0,0
basho,0,0,0,0,0,0,0,0,0,0,0
meetup,2,3,0,0,0,0,0,2,0,0,0
decrease,0,0,0,0,0,0,0,0,0,0,0
surveys,0,0,0,0,0,0,0,0,0,0,0
luggage,0,0,0,2,0,0,2,3,0,0,0
hurricane,0,0,0,0,0,0,0,0,0,0,0
lesss,0,0,0,0,0,0,0,0,0,0,0
seqeunce,0,0,0,0,0,0,0,0,0,0,0
censor,3,0,0,0,0,0,0,1,0,0,1
wonderment,2,3,0,0,2,0,2,0,0,0,1
withering,0,0,0,0,0,0,0,0,0,0,0
whimsy,0,0,0,2,2,0,0,0,1,0,0
gods,0,0,0,0,0,0,0,0,0,0,0
hill,0,0,0,0,0,0,0,0,0,0,0
shop,0,0,0,0,1,1,0,2,0,0,0
mrshowell,0,0,0,0,0,0,0,0,0,0,0
dresser,0,0,0,0,0,0,0,0,0,0,0
greenbeans,0,0,0,0,0,0,0,0,0,0,0
logic,0,0,0,0,0,0,1,0,1,0,0
uncomprehensible,0,0,0,1,0,0,0,1,0,0,0
activities,0,1,0,0,1,0,0,0,0,0,0
creativiy,0,0,0,0,0,0,0,0,0,0,0
transmissions,0,2,0,0,0,0,0,1,0,0,0
citronella,0,0,0,0,0,0,0,0,0,0,0
loaded,2,0,0,0,0,0,0,0,0,0,0
persist,0,2,0,0,0,0,2,0,2,0,0
ghost,1,0,0,0,0,0,0,3,0,0,0
seltzer,0,0,0,1,0,0,0,0,0,0,0
save,0,0,0,0,0,0,3,0,0,0,0
stones,0,0,0,0,0,0,0,0,0,0,0
legislature,0,0,0,0,0,0,0,0,0,0,0
pleasant,0,0,0,0,0,2,2,0,0,0,0
oreo,0,0,0,0,0,0,0,0,0,0,0
plume,0,0,0,0,0,0,0,0,0,0,0
goopy,0,0,2,0,0,0,0,0,0,0,0
staff,0,0,0,0,0,2,0,2,0,0,0
crumple,0,0,1,0,0,2,0,0,0,0,0
potatoes,0,0,0,0,0,0,0,0,0,0,0
prism,0,0,0,0,0,0,0,0,0,0,0
cricket,0,0,0,0,2,0,0,0,0,0,3
grocerystore,0,0,0,0,0,0,0,0,0,0,0
crowed,0,0,0,0,0,0,0,0,0,0,0
galileo,0,0,0,0,0,0,0,0,1,0,0
flea,0,0,0,0,2,0,0,0,0,0,0
surfer,0,0,0,0,0,0,0,0,0,0,0
artr,0,0,0,0,0,0,0,0,0,0,0
efficiency,0,0,0,0,2,0,0,0,0,0,0
angles,0,0,0,2,0,0,0,0,0,0,0
boil,0,0,0,0,0,0,0,0,0,0,0
pelicans,0,0,0,0,0,0,0,0,0,0,0
wasabi,0,0,0,0,0,0,0,0,0,0,0
rove,0,0,0,0,0,0,0,2,1,0,0
garlic,0,0,0,1,0,0,0,0,0,0,0
subaru,0,0,0,0,0,0,0,0,0,0,1
know,2,2,0,0,0,0,2,3,0,0,2
skyscrapers,0,0,0,0,0,0,0,0,0,0,0
figurine,0,0,0,0,0,0,0,0,0,0,0
covet,0,0,0,0,2,0,2,0,0,0,0
schoo,0,0,0,0,0,0,0,0,0,0,0
starter,0,0,0,0,0,0,0,0,0,0,0
natural,1,0,0,0,1,0,0,0,0,0,0
entrails,0,0,0,0,0,0,0,0,0,0,0
honeydew,0,0,0,0,0,0,0,0,0,0,0
landscape,0,0,0,0,2,0,0,0,0,0,1
puzzling,0,2,0,0,0,0,0,2,1,0,2
dungeons,0,0,0,0,0,0,0,0,0,0,0
god,0,0,0,0,0,0,0,0,0,3,0
tavern,0,0,0,0,0,0,0,0,0,0,0
waffle,0,1,0,0,0,0,0,0,0,0,0
atlasgenious,0,0,0,0,0,0,0,0,0,0,0
baggu,0,0,0,0,0,0,2,1,0,0,0
infants,0,0,0,0,0,4,0,2,0,0,3
cumbersome,0,0,1,0,0,0,1,0,0,0,1
camal,0,0,0,0,0,0,0,0,0,0,0
invest,0,0,0,0,0,0,0,0,0,0,0
bunny,0,0,0,0,0,0,0,0,0,0,0
lite,0,0,0,0,0,0,0,0,0,0,0
paperclip,0,0,0,0,0,0,0,0,0,0,0
planning,0,1,0,0,1,2,0,0,3,0,0
innocence,4,3,0,1,1,0,0,0,0,0,0
others,0,0,0,0,0,0,0,2,0,0,0
butterfly,0,0,0,0,0,0,0,0,0,0,0
biting,0,0,0,4,1,0,0,0,0,0,0
austistic,0,0,0,0,0,0,0,0,0,0,0
dagger,0,0,0,0,0,0,0,0,0,0,0
subsidized,0,0,0,0,0,0,0,0,0,0,0
ordered,0,0,0,0,0,0,0,0,0,0,0
requirement,0,0,0,0,0,0,0,0,0,0,0
continue,0,2,0,0,0,0,0,0,0,0,0
coworkers,0,0,0,0,0,0,0,0,0,0,0
